,latitude,longitude,brightness,acq_date,satellite,confidence,frp,fire_type
377,-13.2524,141.9806,312.4,2019-08-01,Terra,17,9.2,0
378,-13.287,141.9954,301.8,2019-08-01,Terra,44,5.0,0
379,-13.279,142.4939,300.2,2019-08-01,Terra,20,4.4,0
380,-13.2776,142.5033,300.6,2019-08-01,Terra,30,4.6,0
381,-13.3153,142.3087,301.5,2019-08-01,Terra,41,4.7,0
382,-13.5142,142.6452,304.8,2019-08-01,Terra,62,7.0,0
383,-14.3081,143.4943,305.1,2019-08-01,Terra,38,6.7,0
384,-11.4598,130.5282,313.5,2019-08-01,Terra,82,108.7,0
385,-13.0233,132.9405,304.0,2019-08-01,Terra,58,25.0,0
386,-13.1158,132.9033,304.3,2019-08-01,Terra,59,28.0,0
387,-11.4605,130.5216,315.8,2019-08-01,Terra,89,126.4,0
388,-32.4471,116.163,302.8,2019-08-01,Terra,51,15.6,0
389,-16.0666,125.893,301.2,2019-08-01,Terra,30,22.8,0
390,-14.233,130.727,306.9,2019-08-01,Aqua,68,25.9,0
391,-14.2292,130.7049,316.8,2019-08-01,Aqua,94,53.3,0
392,-13.1196,132.922,305.2,2019-08-01,Aqua,63,14.7,0
393,-13.117,132.9063,301.2,2019-08-01,Aqua,39,9.6,0
394,-13.0525,132.9231,301.4,2019-08-01,Aqua,27,8.7,0
395,-13.0117,132.9653,304.9,2019-08-01,Aqua,57,13.1,0
396,-12.977,132.9714,305.5,2019-08-01,Aqua,65,15.4,0
397,-12.9743,132.9554,301.7,2019-08-01,Aqua,43,10.2,0
398,-11.4235,130.4807,302.6,2019-08-01,Aqua,50,25.6,0
399,-11.421,130.4861,304.6,2019-08-01,Aqua,61,32.0,0
400,-15.7602,137.0482,300.3,2019-08-01,Aqua,24,5.7,0
401,-15.7712,136.9987,326.7,2019-08-01,Aqua,100,26.4,0
402,-14.6203,130.6227,308.8,2019-08-01,Aqua,49,31.1,0
403,-14.6378,130.6431,305.2,2019-08-01,Aqua,22,21.5,0
404,-14.2859,130.7349,301.3,2019-08-01,Aqua,40,16.4,0
405,-14.2282,130.723,311.0,2019-08-01,Aqua,81,36.9,0
406,-14.2242,130.7007,309.4,2019-08-01,Aqua,77,33.1,0
407,-16.1354,136.7244,302.4,2019-08-01,Aqua,28,6.2,0
408,-15.7816,137.0067,311.3,2019-08-01,Aqua,82,11.7,0
409,-15.0086,131.7782,301.7,2019-08-01,Aqua,43,13.7,0
410,-16.1452,136.7267,304.8,2019-08-01,Aqua,62,8.3,0
411,-15.1785,129.9115,304.9,2019-08-01,Aqua,62,24.9,0
412,-15.1826,129.9346,319.3,2019-08-01,Aqua,98,70.6,0
413,-15.1737,129.9314,310.9,2019-08-01,Aqua,81,39.0,0
414,-15.1877,129.9285,307.8,2019-08-01,Aqua,73,31.9,0
415,-15.503,130.6239,306.4,2019-08-01,Aqua,41,22.2,0
416,-15.4997,130.6191,306.7,2019-08-01,Aqua,34,22.8,0
417,-20.7922,119.449,303.3,2019-08-01,Aqua,54,24.3,0
418,-23.3644,146.7548,331.4,2019-08-02,Terra,86,70.0,0
419,-27.761,148.4035,312.0,2019-08-02,Terra,44,8.7,0
420,-24.9392,149.6866,319.5,2019-08-02,Terra,79,19.0,0
421,-26.8312,151.9025,301.7,2019-08-02,Terra,28,3.7,0
422,-27.8513,149.1812,307.0,2019-08-02,Terra,53,7.7,0
423,-27.1854,148.6423,333.1,2019-08-02,Terra,87,40.9,0
424,-27.1953,148.6402,328.5,2019-08-02,Terra,85,32.9,0
425,-27.2172,148.6483,349.0,2019-08-02,Terra,95,76.9,0
426,-27.2193,148.6607,341.5,2019-08-02,Terra,92,57.3,0
427,-27.2271,148.6462,319.0,2019-08-02,Terra,77,18.6,0
428,-27.2292,148.6586,326.3,2019-08-02,Terra,83,29.0,0
429,-27.5546,148.8236,308.7,2019-08-02,Terra,54,6.7,0
430,-27.7697,148.3956,311.7,2019-08-02,Terra,49,8.2,0
431,-29.112,150.066,309.0,2019-08-02,Terra,60,5.1,0
432,-28.5513,149.8406,308.1,2019-08-02,Terra,59,4.8,0
433,-28.5496,149.8298,310.4,2019-08-02,Terra,65,6.6,0
434,-28.4773,149.8556,309.1,2019-08-02,Terra,62,5.8,0
435,-29.4444,150.5449,309.5,2019-08-02,Terra,63,6.6,0
436,-31.3054,151.3606,310.1,2019-08-02,Terra,69,10.9,0
437,-30.3141,148.0066,304.9,2019-08-02,Terra,55,4.1,0
438,-30.9368,152.3981,304.1,2019-08-02,Terra,55,6.9,0
439,-30.31,148.9637,304.7,2019-08-02,Terra,33,3.6,0
440,-30.3669,149.9539,304.5,2019-08-02,Terra,44,4.1,0
441,-30.3461,152.1767,304.2,2019-08-02,Terra,51,5.2,0
442,-29.8435,151.2999,305.6,2019-08-02,Terra,41,3.9,0
443,-29.8224,151.2826,308.1,2019-08-02,Terra,60,5.7,0
444,-29.7975,152.5318,304.4,2019-08-02,Terra,59,7.3,0
445,-29.4428,150.5345,331.5,2019-08-02,Terra,87,28.9,0
446,-29.4338,150.5364,325.9,2019-08-02,Terra,83,21.6,0
447,-29.2555,150.4549,312.5,2019-08-02,Terra,69,7.3,0
448,-29.2539,150.4445,317.4,2019-08-02,Terra,75,11.5,0
449,-31.931,147.248,304.8,2019-08-02,Terra,60,6.4,0
450,-31.9409,147.2457,302.3,2019-08-02,Terra,50,4.4,0
451,-32.1089,149.2395,300.4,2019-08-02,Terra,32,4.1,0
452,-34.1861,142.2667,301.6,2019-08-02,Terra,37,15.6,0
453,-34.1884,142.2718,306.0,2019-08-02,Terra,63,25.0,0
454,-34.5834,147.9721,304.1,2019-08-02,Terra,58,9.3,0
455,-34.4649,150.893,302.2,2019-08-02,Terra,0,3.8,2
456,-34.4634,150.8819,306.9,2019-08-02,Terra,56,6.9,2
457,-41.6233,148.2001,303.9,2019-08-02,Terra,57,9.5,0
458,-41.6216,148.1881,329.8,2019-08-02,Terra,86,32.5,0
459,-14.2906,134.939,337.2,2019-08-02,Terra,88,62.4,0
460,-11.2207,131.8931,323.3,2019-08-02,Terra,0,13.7,0
461,-11.2557,131.8785,324.1,2019-08-02,Terra,77,14.8,0
462,-11.2571,131.8878,324.6,2019-08-02,Terra,78,15.3,0
463,-11.5159,132.6096,326.4,2019-08-02,Terra,75,18.8,0
464,-11.5173,132.6195,357.8,2019-08-02,Terra,99,81.0,0
465,-11.5368,132.7585,317.9,2019-08-02,Terra,60,8.9,0
466,-11.5266,132.6182,327.9,2019-08-02,Terra,70,19.7,0
467,-11.5462,132.7572,327.0,2019-08-02,Terra,79,19.0,0
468,-11.5827,132.6345,320.2,2019-08-02,Terra,49,10.5,0
469,-11.5841,132.6445,321.5,2019-08-02,Terra,54,11.4,0
470,-11.3928,130.8015,371.4,2019-08-02,Terra,100,112.7,0
471,-11.3941,130.8105,353.6,2019-08-02,Terra,97,61.6,0
472,-11.3954,130.8196,324.4,2019-08-02,Terra,59,13.5,0
473,-11.3968,130.8287,322.2,2019-08-02,Terra,41,11.2,0
474,-11.3995,130.8469,325.1,2019-08-02,Terra,41,13.9,0
475,-11.4031,130.8092,321.2,2019-08-02,Terra,42,10.3,0
476,-11.4098,130.8547,319.0,2019-08-02,Terra,38,8.4,0
477,-11.4111,130.8638,322.4,2019-08-02,Terra,68,11.9,0
478,-11.4208,130.8651,327.1,2019-08-02,Terra,74,18.1,0
479,-11.4414,130.5086,324.6,2019-08-02,Terra,43,9.7,0
480,-11.4427,130.5177,321.6,2019-08-02,Terra,43,7.7,0
481,-11.5029,130.2408,362.6,2019-08-02,Terra,100,92.2,3
482,-11.5043,130.25,341.8,2019-08-02,Terra,68,38.8,0
483,-11.6442,130.385,338.2,2019-08-02,Terra,88,28.7,0
484,-11.6456,130.3941,351.5,2019-08-02,Terra,96,54.7,0
485,-11.7453,131.0684,319.4,2019-08-02,Terra,60,9.0,0
486,-11.6545,130.3928,359.0,2019-08-02,Terra,99,72.7,0
487,-11.6559,130.4019,359.3,2019-08-02,Terra,99,73.7,0
488,-11.6444,130.2632,319.3,2019-08-02,Terra,55,9.5,0
489,-11.6594,130.364,324.4,2019-08-02,Terra,68,11.5,0
490,-11.6663,130.4097,348.3,2019-08-02,Terra,94,48.5,0
491,-11.6676,130.4188,326.4,2019-08-02,Terra,47,14.3,0
492,-11.687,130.4253,344.0,2019-08-02,Terra,92,40.3,0
493,-11.696,130.4239,331.2,2019-08-02,Terra,60,19.5,0
494,-11.7311,130.661,322.0,2019-08-02,Terra,72,10.7,0
495,-11.7325,130.6701,346.1,2019-08-02,Terra,93,45.2,0
496,-11.7235,130.4227,322.3,2019-08-02,Terra,59,12.1,0
497,-11.7249,130.4319,324.6,2019-08-02,Terra,65,14.7,0
498,-12.2555,134.0612,325.6,2019-08-02,Terra,77,22.2,0
499,-12.4915,133.1635,321.0,2019-08-02,Terra,67,13.6,0
500,-12.6743,134.4593,318.5,2019-08-02,Terra,69,12.2,0
501,-12.6083,133.6534,317.4,2019-08-02,Terra,60,8.9,0
502,-12.7096,134.402,314.6,2019-08-02,Terra,60,9.4,0
503,-12.7481,134.5282,320.4,2019-08-02,Terra,57,14.7,0
504,-12.6919,134.0376,320.4,2019-08-02,Terra,60,15.0,0
505,-12.7412,134.3979,314.1,2019-08-02,Terra,37,8.5,0
506,-12.7429,134.4108,335.2,2019-08-02,Terra,86,46.8,0
507,-12.7542,134.5349,326.0,2019-08-02,Terra,78,25.3,0
508,-12.6819,133.8985,326.4,2019-08-02,Terra,78,24.3,0
509,-12.6834,133.9104,335.8,2019-08-02,Terra,87,42.5,0
510,-12.6993,134.0308,319.9,2019-08-02,Terra,63,14.1,0
511,-12.7481,134.4042,333.8,2019-08-02,Terra,85,43.5,0
512,-12.7498,134.417,324.0,2019-08-02,Terra,76,23.2,0
513,-12.6936,133.9089,322.6,2019-08-02,Terra,74,18.6,0
514,-12.7289,134.1762,315.7,2019-08-02,Terra,62,10.4,0
515,-12.7326,133.8915,321.1,2019-08-02,Terra,69,16.1,0
516,-12.7709,133.8797,321.2,2019-08-02,Terra,72,16.3,0
517,-12.8322,134.3471,317.6,2019-08-02,Terra,67,12.9,0
518,-12.8472,134.4628,317.8,2019-08-02,Terra,66,13.2,0
519,-13.0168,135.7107,320.4,2019-08-02,Terra,72,27.3,0
520,-12.4148,131.1784,336.4,2019-08-02,Terra,86,27.7,0
521,-12.4161,131.1876,340.4,2019-08-02,Terra,89,34.3,0
522,-13.0284,135.7092,318.1,2019-08-02,Terra,68,21.5,0
523,-12.4251,131.1863,323.0,2019-08-02,Terra,54,10.7,0
524,-12.4265,131.1955,328.8,2019-08-02,Terra,79,18.0,0
525,-12.9036,134.4819,315.1,2019-08-02,Terra,46,7.6,0
526,-12.8335,133.8834,318.0,2019-08-02,Terra,66,13.1,0
527,-12.8351,133.8953,320.0,2019-08-02,Terra,70,16.0,0
528,-12.8815,134.2373,318.2,2019-08-02,Terra,66,12.9,0
529,-12.4531,131.1258,325.8,2019-08-02,Terra,76,13.1,0
530,-12.5056,131.4862,323.1,2019-08-02,Terra,54,9.6,0
531,-12.507,131.4955,324.7,2019-08-02,Terra,74,12.8,0
532,-12.5083,131.5048,323.6,2019-08-02,Terra,61,11.3,0
533,-12.8919,134.2358,315.9,2019-08-02,Terra,38,9.4,0
534,-12.5147,131.4849,335.4,2019-08-02,Terra,77,26.2,0
535,-12.9679,134.5205,318.4,2019-08-02,Terra,68,12.2,0
536,-12.5351,131.1828,318.3,2019-08-02,Terra,61,7.2,0
537,-12.7196,132.47,328.9,2019-08-02,Terra,80,19.1,0
538,-12.721,132.48,321.8,2019-08-02,Terra,59,10.7,0
539,-12.9691,134.2065,314.2,2019-08-02,Terra,44,9.4,0
540,-12.7384,132.4673,320.2,2019-08-02,Terra,48,9.2,0
541,-13.0211,134.5134,315.4,2019-08-02,Terra,61,9.1,0
542,-13.0553,134.489,317.9,2019-08-02,Terra,67,13.8,0
543,-12.8667,132.9349,318.9,2019-08-02,Terra,51,7.8,0
544,-12.8763,132.9336,319.3,2019-08-02,Terra,38,8.7,0
545,-13.0875,134.2481,312.5,2019-08-02,Terra,46,7.4,0
546,-12.9825,132.9655,322.5,2019-08-02,Terra,72,16.2,0
547,-13.0056,132.9667,322.2,2019-08-02,Terra,50,15.5,0
548,-13.0317,132.942,317.0,2019-08-02,Terra,24,7.0,0
549,-13.0332,132.9525,320.4,2019-08-02,Terra,50,11.4,0
550,-13.0577,132.9172,319.5,2019-08-02,Terra,66,11.3,0
551,-13.0592,132.9278,315.0,2019-08-02,Terra,30,5.5,0
552,-13.1181,132.9021,322.8,2019-08-02,Terra,72,15.6,0
553,-13.1195,132.9128,323.4,2019-08-02,Terra,73,16.6,0
554,-13.2275,131.912,318.3,2019-08-02,Terra,59,6.7,0
555,-13.3017,131.9705,334.2,2019-08-02,Terra,84,25.6,0
556,-13.3109,131.9691,322.8,2019-08-02,Terra,71,10.5,0
557,-13.3123,131.9788,322.6,2019-08-02,Terra,71,10.7,0
558,-13.3438,132.0181,321.5,2019-08-02,Terra,64,10.0,0
559,-13.3771,132.0534,320.9,2019-08-02,Terra,67,10.0,0
560,-13.3864,132.052,328.7,2019-08-02,Terra,63,17.2,0
561,-13.4049,132.0494,327.7,2019-08-02,Terra,78,16.1,0
562,-13.4063,132.0592,321.2,2019-08-02,Terra,43,7.8,0
563,-13.4184,132.0775,327.0,2019-08-02,Terra,59,15.8,0
564,-13.4277,132.0762,332.3,2019-08-02,Terra,60,21.4,0
565,-13.4346,132.0787,321.5,2019-08-02,Terra,42,9.5,0
566,-13.4425,132.0676,325.5,2019-08-02,Terra,75,14.0,0
567,-13.4745,132.0931,326.4,2019-08-02,Terra,77,16.2,0
568,-13.4759,132.103,321.5,2019-08-02,Terra,69,11.1,0
569,-13.5709,131.4761,325.9,2019-08-02,Terra,76,14.9,0
570,-13.5723,131.4855,317.6,2019-08-02,Terra,49,5.7,0
571,-13.6448,130.5892,317.2,2019-08-02,Terra,46,7.6,0
572,-13.6462,130.5984,317.7,2019-08-02,Terra,33,7.8,0
573,-14.2779,134.9315,326.4,2019-08-02,Terra,79,32.7,0
574,-14.2798,134.9464,319.7,2019-08-02,Terra,56,19.0,0
575,-14.2775,134.9255,315.2,2019-08-02,Terra,36,11.1,0
576,-14.2794,134.9405,330.6,2019-08-02,Terra,83,43.8,0
577,-14.2924,134.9539,315.6,2019-08-02,Terra,33,11.5,0
578,-13.8065,130.7501,315.2,2019-08-02,Terra,22,5.2,0
579,-13.97,130.6095,322.2,2019-08-02,Terra,54,8.6,0
580,-14.0086,130.4344,321.8,2019-08-02,Terra,63,8.3,0
581,-14.0029,129.9591,320.8,2019-08-02,Terra,67,10.6,0
582,-14.0463,130.0655,316.7,2019-08-02,Terra,54,4.9,0
583,-14.0938,130.3874,321.0,2019-08-02,Terra,67,6.9,0
584,-14.1564,130.6255,320.4,2019-08-02,Terra,20,9.8,0
585,-14.1668,130.6333,331.4,2019-08-02,Terra,58,21.6,0
586,-14.1681,130.6426,331.9,2019-08-02,Terra,58,22.1,0
587,-14.1771,130.6412,323.7,2019-08-02,Terra,56,12.9,0
588,-14.1798,130.6597,335.7,2019-08-02,Terra,85,28.7,0
589,-14.1811,130.6689,321.8,2019-08-02,Terra,69,12.0,0
590,-14.098,130.0417,316.5,2019-08-02,Terra,39,8.2,0
591,-14.1901,130.6676,382.3,2019-08-02,Terra,100,156.0,0
592,-14.1915,130.6768,356.3,2019-08-02,Terra,98,68.3,0
593,-14.2005,130.6755,350.0,2019-08-02,Terra,95,52.9,0
594,-14.2018,130.6847,367.1,2019-08-02,Terra,100,99.1,0
595,-14.2032,130.694,321.9,2019-08-02,Terra,69,12.1,0
596,-14.2108,130.6834,334.6,2019-08-02,Terra,85,25.6,0
597,-14.2122,130.6926,336.1,2019-08-02,Terra,86,27.5,0
598,-14.2135,130.7019,331.6,2019-08-02,Terra,74,21.4,0
599,-14.2212,130.6913,329.8,2019-08-02,Terra,80,18.1,0
600,-14.2225,130.7005,358.4,2019-08-02,Terra,99,71.8,0
601,-14.2239,130.7098,384.1,2019-08-02,Terra,100,162.1,0
602,-14.2252,130.719,325.9,2019-08-02,Terra,75,15.0,0
603,-14.2302,130.6899,332.9,2019-08-02,Terra,83,22.7,0
604,-14.2315,130.6992,332.1,2019-08-02,Terra,82,21.9,0
605,-14.2329,130.7085,319.0,2019-08-02,Terra,63,7.5,0
606,-14.2342,130.7177,347.8,2019-08-02,Terra,93,49.0,0
607,-14.2356,130.727,342.7,2019-08-02,Terra,90,39.0,0
608,-14.2446,130.7256,336.8,2019-08-02,Terra,86,28.9,0
609,-14.1513,130.0275,315.7,2019-08-02,Terra,34,5.4,0
610,-14.2542,130.7276,329.1,2019-08-02,Terra,79,19.7,0
611,-14.2632,130.7263,330.0,2019-08-02,Terra,80,19.9,0
612,-14.1665,130.0064,339.9,2019-08-02,Terra,89,37.0,0
613,-14.1679,130.0156,326.8,2019-08-02,Terra,74,18.1,0
614,-14.2722,130.725,332.7,2019-08-02,Terra,81,22.4,0
615,-14.1769,130.0142,316.5,2019-08-02,Terra,52,8.0,0
616,-14.2812,130.7236,326.5,2019-08-02,Terra,75,15.2,0
617,-14.2825,130.7329,328.2,2019-08-02,Terra,77,17.6,0
618,-14.2915,130.7315,320.5,2019-08-02,Terra,43,9.3,0
619,-14.3131,130.6904,319.2,2019-08-02,Terra,36,7.3,0
620,-14.3284,130.6692,324.3,2019-08-02,Terra,74,11.0,0
621,-14.3298,130.6785,340.1,2019-08-02,Terra,89,33.2,0
622,-14.3392,130.6801,331.4,2019-08-02,Terra,82,21.6,0
623,-15.233,131.1981,326.6,2019-08-02,Terra,76,15.6,0
624,-14.6158,130.6203,337.3,2019-08-02,Terra,87,28.0,0
625,-14.6171,130.6296,340.4,2019-08-02,Terra,89,33.5,0
626,-14.6262,130.6282,320.1,2019-08-02,Terra,43,7.0,0
627,-14.6275,130.6375,329.9,2019-08-02,Terra,80,18.8,0
628,-14.6365,130.6361,341.4,2019-08-02,Terra,90,35.1,0
629,-14.6378,130.6454,337.0,2019-08-02,Terra,87,29.1,0
630,-14.6469,130.644,331.2,2019-08-02,Terra,82,20.6,0
631,-14.6518,130.6149,322.0,2019-08-02,Terra,70,8.9,0
632,-14.6572,130.6519,321.0,2019-08-02,Terra,68,10.2,0
633,-14.6586,130.6612,316.5,2019-08-02,Terra,31,6.3,0
634,-14.6676,130.6598,338.1,2019-08-02,Terra,87,31.1,0
635,-14.6689,130.6691,326.6,2019-08-02,Terra,53,14.8,0
636,-14.6779,130.6678,326.5,2019-08-02,Terra,52,14.1,0
637,-14.6793,130.677,338.3,2019-08-02,Terra,88,31.1,0
638,-14.6896,130.685,323.6,2019-08-02,Terra,72,12.2,0
639,-14.6987,130.6836,327.1,2019-08-02,Terra,42,14.6,0
640,-14.708,130.6853,340.1,2019-08-02,Terra,89,34.7,0
641,-14.7093,130.6946,326.2,2019-08-02,Terra,63,15.1,0
642,-14.7183,130.6932,325.1,2019-08-02,Terra,74,14.5,0
643,-14.7454,130.6892,321.7,2019-08-02,Terra,36,9.5,0
644,-14.7467,130.6985,334.4,2019-08-02,Terra,85,25.6,0
645,-14.7557,130.6971,324.9,2019-08-02,Terra,65,13.9,0
646,-15.0126,131.7864,323.5,2019-08-02,Terra,69,12.2,0
647,-15.0219,131.785,326.6,2019-08-02,Terra,74,16.3,0
648,-15.0765,131.0718,316.9,2019-08-02,Terra,49,6.9,0
649,-15.0778,131.0813,315.2,2019-08-02,Terra,38,5.7,0
650,-15.1133,131.1344,332.0,2019-08-02,Terra,83,23.5,0
651,-15.1147,131.1439,338.4,2019-08-02,Terra,88,33.7,0
652,-15.1535,131.2848,333.8,2019-08-02,Terra,84,26.4,0
653,-15.1481,131.1911,333.8,2019-08-02,Terra,84,25.4,0
654,-15.1518,131.1514,321.5,2019-08-02,Terra,55,9.4,0
655,-15.1585,131.1992,330.6,2019-08-02,Terra,81,21.5,0
656,-15.1694,131.276,320.4,2019-08-02,Terra,68,9.5,0
657,-15.0813,130.595,324.4,2019-08-02,Terra,74,12.1,0
658,-15.169,131.2075,326.6,2019-08-02,Terra,77,15.8,0
659,-15.1853,131.3229,335.7,2019-08-02,Terra,86,29.1,0
660,-15.1867,131.3325,334.8,2019-08-02,Terra,85,27.9,0
661,-15.1782,131.2062,328.4,2019-08-02,Terra,79,17.8,0
662,-15.1959,131.3312,328.6,2019-08-02,Terra,79,18.8,0
663,-15.205,131.3298,318.5,2019-08-02,Terra,21,6.8,0
664,-15.1056,130.5721,323.2,2019-08-02,Terra,61,11.5,0
665,-15.2033,131.2514,315.1,2019-08-02,Terra,42,5.1,0
666,-15.1155,130.5136,324.1,2019-08-02,Terra,72,12.7,0
667,-15.1617,130.0118,321.1,2019-08-02,Terra,29,8.6,0
668,-14.6571,126.7274,323.8,2019-08-02,Terra,57,16.1,0
669,-15.1652,129.9735,320.8,2019-08-02,Terra,42,9.4,0
670,-15.1666,129.9827,341.0,2019-08-02,Terra,90,36.1,0
671,-15.1693,130.0012,320.4,2019-08-02,Terra,37,8.3,0
672,-15.2177,130.2679,322.0,2019-08-02,Terra,56,11.1,0
673,-15.1804,129.9522,334.4,2019-08-02,Terra,74,24.1,0
674,-15.2254,130.2573,327.3,2019-08-02,Terra,69,16.1,0
675,-15.1826,129.9046,316.6,2019-08-02,Terra,46,6.9,0
676,-15.188,129.9416,324.9,2019-08-02,Terra,58,13.4,0
677,-15.1916,129.9033,328.9,2019-08-02,Terra,80,19.6,0
678,-15.1929,129.9125,393.9,2019-08-02,Terra,100,209.9,0
679,-15.1943,129.9217,352.9,2019-08-02,Terra,96,58.7,0
680,-15.1957,129.931,329.8,2019-08-02,Terra,54,18.4,0
681,-15.2379,130.2176,321.8,2019-08-02,Terra,58,10.1,0
682,-14.7277,126.7771,321.2,2019-08-02,Terra,64,13.0,0
683,-15.3345,130.7547,323.3,2019-08-02,Terra,39,10.2,0
684,-15.3359,130.7641,321.9,2019-08-02,Terra,24,9.1,0
685,-14.7359,126.7634,317.5,2019-08-02,Terra,33,8.0,0
686,-14.7378,126.7753,317.9,2019-08-02,Terra,40,8.7,0
687,-15.3632,130.7636,320.9,2019-08-02,Terra,57,8.6,0
688,-15.3813,130.7608,334.9,2019-08-02,Terra,85,24.6,0
689,-15.3826,130.7702,333.1,2019-08-02,Terra,79,22.7,0
690,-15.3917,130.7689,328.0,2019-08-02,Terra,72,16.7,0
691,-15.4003,130.5096,356.8,2019-08-02,Terra,98,66.3,0
692,-15.4016,130.5189,321.6,2019-08-02,Terra,45,7.0,0
693,-15.4342,130.7433,322.7,2019-08-02,Terra,32,10.0,0
694,-15.4093,130.5082,323.0,2019-08-02,Terra,73,8.1,0
695,-15.4106,130.5175,334.7,2019-08-02,Terra,85,22.3,0
696,-15.4199,130.5192,328.4,2019-08-02,Terra,80,14.2,0
697,-15.4212,130.5285,327.2,2019-08-02,Terra,75,13.0,0
698,-15.4303,130.5271,327.5,2019-08-02,Terra,79,14.3,0
699,-15.4316,130.5365,327.6,2019-08-02,Terra,79,14.6,0
700,-15.4676,130.7223,317.6,2019-08-02,Terra,25,6.3,0
701,-15.4871,130.5376,317.5,2019-08-02,Terra,51,4.7,0
702,-15.5033,130.6497,328.2,2019-08-02,Terra,53,15.2,0
703,-15.5047,130.6591,338.0,2019-08-02,Terra,88,29.7,0
704,-15.488,130.4803,321.8,2019-08-02,Terra,49,8.6,0
705,-15.4907,130.4989,320.2,2019-08-02,Terra,45,7.3,0
706,-15.5083,130.6203,328.6,2019-08-02,Terra,79,16.7,0
707,-15.511,130.639,319.9,2019-08-02,Terra,54,8.4,0
708,-15.4847,130.3952,331.1,2019-08-02,Terra,82,20.0,0
709,-15.5119,130.5816,328.6,2019-08-02,Terra,75,16.6,0
710,-15.5133,130.5909,324.3,2019-08-02,Terra,36,11.2,0
711,-15.4943,130.3972,319.6,2019-08-02,Terra,59,8.5,0
712,-15.4983,130.4252,316.6,2019-08-02,Terra,45,5.2,0
713,-15.4997,130.4345,321.6,2019-08-02,Terra,67,9.6,0
714,-15.5145,130.537,321.6,2019-08-02,Terra,71,10.6,0
715,-15.5159,130.5464,323.5,2019-08-02,Terra,74,12.5,0
716,-15.5172,130.5557,325.5,2019-08-02,Terra,71,14.0,0
717,-15.5186,130.565,328.3,2019-08-02,Terra,75,17.4,0
718,-16.0477,125.8876,319.2,2019-08-02,Terra,44,14.5,0
719,-16.073,125.9762,322.4,2019-08-02,Terra,73,19.6,0
720,-16.0751,125.9889,316.2,2019-08-02,Terra,55,10.3,0
721,-16.0793,126.0142,313.7,2019-08-02,Terra,28,7.7,0
722,-16.0666,125.8708,332.3,2019-08-02,Terra,52,33.1,0
723,-16.0772,125.9357,322.1,2019-08-02,Terra,73,17.9,0
724,-16.0712,125.864,335.8,2019-08-02,Terra,86,45.9,0
725,-16.0734,125.877,324.5,2019-08-02,Terra,57,21.7,0
726,-14.6068,130.6216,327.7,2019-08-02,Terra,78,15.1,0
727,-15.259,131.3257,314.5,2019-08-02,Terra,44,5.6,0
728,-15.1372,130.4096,317.8,2019-08-02,Terra,24,6.6,0
729,-15.1399,130.4281,315.8,2019-08-02,Terra,22,5.2,0
730,-15.1413,130.4374,322.1,2019-08-02,Terra,68,11.0,0
731,-15.1435,130.3897,318.6,2019-08-02,Terra,32,7.0,0
732,-14.6178,126.9236,321.1,2019-08-02,Terra,58,13.1,0
733,-15.2539,131.0914,327.9,2019-08-02,Terra,76,18.3,0
734,-15.2647,131.1678,318.6,2019-08-02,Terra,48,8.1,0
735,-15.2661,131.1774,328.6,2019-08-02,Terra,79,19.8,0
736,-15.1322,129.9377,317.4,2019-08-02,Terra,54,7.8,0
737,-14.6498,126.7351,335.4,2019-08-02,Terra,86,39.0,0
738,-15.1997,130.3338,317.3,2019-08-02,Terra,57,7.1,0
739,-15.2011,130.3431,323.1,2019-08-02,Terra,72,12.9,0
740,-14.6469,126.729,323.7,2019-08-02,Terra,36,16.5,0
741,-14.6489,126.7412,325.3,2019-08-02,Terra,53,19.0,0
742,-21.785,119.1728,311.5,2019-08-02,Terra,61,36.4,0
743,-21.7899,119.1791,311.4,2019-08-02,Terra,30,31.4,0
744,-20.8069,119.4366,313.6,2019-08-02,Terra,63,36.3,0
745,-21.7916,119.2042,309.9,2019-08-02,Terra,56,29.2,0
746,-20.7916,119.44,312.6,2019-08-02,Terra,60,32.3,0
747,-20.7961,119.4448,321.6,2019-08-02,Terra,76,79.5,0
748,-33.6456,122.8547,327.6,2019-08-02,Terra,84,30.3,0
749,-33.6381,122.8691,311.9,2019-08-02,Terra,48,12.7,0
750,-33.6361,122.857,375.5,2019-08-02,Terra,100,163.7,0
751,-36.3867,149.4772,306.4,2019-08-02,Aqua,63,15.5,0
752,-36.3898,149.4608,300.7,2019-08-02,Aqua,41,9.2,0
753,-34.0216,149.7264,338.5,2019-08-02,Aqua,91,96.0,0
754,-33.2264,147.1427,307.6,2019-08-02,Aqua,62,7.4,0
755,-34.1952,142.2431,344.0,2019-08-02,Aqua,93,50.7,2
756,-34.1937,142.2542,328.4,2019-08-02,Aqua,85,25.6,0
757,-34.1922,142.2654,325.5,2019-08-02,Aqua,83,22.0,0
758,-34.0099,149.7236,305.7,2019-08-02,Aqua,62,18.0,0
759,-33.6618,142.65,306.5,2019-08-02,Aqua,57,4.2,0
760,-33.7407,141.9979,312.7,2019-08-02,Aqua,70,8.8,0
761,-32.9959,146.4518,306.5,2019-08-02,Aqua,40,6.1,0
762,-32.9861,146.4494,308.1,2019-08-02,Aqua,59,8.1,0
763,-32.2499,146.716,306.5,2019-08-02,Aqua,45,5.3,0
764,-32.2159,146.7446,308.2,2019-08-02,Aqua,57,5.9,0
